job_id,job_title,company,location,experience_level,salary_inr,skills_required,date_posted,remote,industry,year,month,year_month,salary_lpa,level_numeric,skill_count,skills_clean,skills
JOB00621,Backend Developer,Oracle India,Kolkata,Lead,3923145.0,"Python, Redis, Flask, Node.js, AWS",2022-04-30,Yes,Healthcare,2022,4,2022-04,39.23,4,5,"Python, Redis, Flask, Node.Js, Aws","Python, Redis, Flask, Node.Js, Aws"
JOB00622,Data Analyst,Zomato,Noida,Lead,3179933.0,"Data Visualization, Excel, SQL, R, Business Intelligence, Power BI",2023-04-30,Hybrid,E-commerce,2023,4,2023-04,31.8,4,6,"Data Visualization, Excel, Sql, Business Intelligence, Power Bi","Data Visualization, Excel, Sql, Business Intelligence, Power Bi"
JOB00623,Machine Learning Engineer,Accenture,Bangalore,Senior,1627154.0,"AWS, Azure, MLOps, TensorFlow, REST APIs, Python",2024-04-14,No,EdTech,2024,4,2024-04,16.27,3,6,"Aws, Azure, Mlops, TensorFlow, Rest Apis, Python","Aws, Azure, Mlops, TensorFlow, Rest Apis, Python"
JOB00624,Data Engineer,HCL Technologies,Delhi NCR,Entry,429140.0,"Databricks, Hadoop, Airflow, AWS, Snowflake, Python, Kafka, Big Data",2023-02-21,Hybrid,Finance,2023,2,2023-02,4.29,1,8,"Databricks, Hadoop, Airflow, Aws, Snowflake, Python, Kafka, Big Data","Databricks, Hadoop, Airflow, Aws, Snowflake, Python, Kafka, Big Data"
JOB00625,Product Manager,TechCorp India,Bangalore,Mid,1263646.0,"Communication, A/B Testing, Product Strategy, Roadmapping, Data Analysis, Scrum, SQL",2022-12-09,No,Healthcare,2022,12,2022-12,12.64,2,7,"Communication, Ab Testing, Product Strategy, Roadmapping, Data Analysis, Scrum, Sql","Communication, Ab Testing, Product Strategy, Roadmapping, Data Analysis, Scrum, Sql"
JOB00626,Data Engineer,Byju's,Gurgaon,Senior,2297239.0,"Databricks, SQL, Big Data, ETL, Airflow, Python",2022-11-27,Yes,Healthcare,2022,11,2022-11,22.97,3,6,"Databricks, Sql, Big Data, Etl, Airflow, Python","Databricks, Sql, Big Data, Etl, Airflow, Python"
JOB00627,Machine Learning Engineer,Flipkart,Chennai,Lead,3964712.0,"REST APIs, PyTorch, CI/CD, Azure",2023-07-27,Hybrid,EdTech,2023,7,2023-07,39.65,4,4,"Rest Apis, PyTorch, Cicd, Azure","Rest Apis, PyTorch, Cicd, Azure"
JOB00628,Product Manager,Swiggy,Gurgaon,Senior,2218558.0,"A/B Testing, SQL, Agile, User Research, Scrum, Communication",2023-03-08,No,IT,2023,3,2023-03,22.19,3,6,"Ab Testing, Sql, Agile, User Research, Scrum, Communication","Ab Testing, Sql, Agile, User Research, Scrum, Communication"
JOB00629,NLP Engineer,Flipkart,Noida,Mid,1377844.0,"Text Processing, NLTK, Python, Deep Learning",2022-12-22,Hybrid,Fintech,2022,12,2022-12,13.78,2,4,"Text Processing, Nltk, Python, Deep Learning","Text Processing, Nltk, Python, Deep Learning"
JOB00630,DevOps Engineer,Swiggy,Mumbai,Lead,3628543.0,"Bash Scripting, Monitoring, Kubernetes, Ansible",2022-03-05,No,E-commerce,2022,3,2022-03,36.29,4,4,"Bash Scripting, Monitoring, Kubernetes, Ansible","Bash Scripting, Monitoring, Kubernetes, Ansible"
JOB00631,Cybersecurity Analyst,Swiggy,Bangalore,Principal,5001417.0,"SIEM, Incident Response, Firewalls, Network Security, Ethical Hacking, Python, OWASP",2023-01-31,Yes,Fintech,2023,1,2023-01,50.01,5,7,"Siem, Incident Response, Firewalls, Network Security, Ethical Hacking, Python, Owasp","Siem, Incident Response, Firewalls, Network Security, Ethical Hacking, Python, Owasp"
JOB00632,Data Scientist,Accenture,Ahmedabad,Senior,2250405.0,"Machine Learning, Big Data, NumPy, Scikit-learn, PyTorch",2023-03-29,No,IT,2023,3,2023-03,22.5,3,5,"Machine Learning, Big Data, Numpy, Scikitlearn, PyTorch","Machine Learning, Big Data, Numpy, Scikitlearn, PyTorch"
JOB00633,Backend Developer,Zomato,Hyderabad,Lead,3976495.0,"Django, Python, AWS, REST APIs, Java, MongoDB, Node.js, FastAPI",2024-10-21,Hybrid,Finance,2024,10,2024-10,39.76,4,8,"Django, Python, Aws, Rest Apis, Java, Mongodb, Node.Js, Fastapi","Django, Python, Aws, Rest Apis, Java, Mongodb, Node.Js, Fastapi"
JOB00634,AI Engineer,Paytm,Pune,Principal,5870369.0,"TensorFlow, PyTorch, Vector Databases, OpenAI API, LangChain",2023-04-12,Yes,Fintech,2023,4,2023-04,58.7,5,5,"TensorFlow, PyTorch, Vector Databases, Openai Api, Langchain","TensorFlow, PyTorch, Vector Databases, Openai Api, Langchain"
JOB00635,Data Scientist,IBM India,Mumbai,Principal,4560827.0,"Spark, R, Python, Statistics, Scikit-learn, Data Visualization, SQL, NLP",2024-04-13,Hybrid,EdTech,2024,4,2024-04,45.61,5,8,"Spark, Python, Statistics, Scikitlearn, Data Visualization, Sql, NLP","Spark, Python, Statistics, Scikitlearn, Data Visualization, Sql, NLP"
JOB00636,DevOps Engineer,Google India,Chennai,Lead,3258061.0,"Docker, Azure, Monitoring, GCP, Jenkins, Ansible, Bash Scripting, AWS",2022-01-11,No,IT,2022,1,2022-01,32.58,4,8,"Docker, Azure, Monitoring, GCP, Jenkins, Ansible, Bash Scripting, Aws","Docker, Azure, Monitoring, GCP, Jenkins, Ansible, Bash Scripting, Aws"
JOB00637,NLP Engineer,Oracle India,Mumbai,Principal,3606417.0,"SpaCy, NLP, BERT, Deep Learning, Text Processing",2023-11-06,Hybrid,Fintech,2023,11,2023-11,36.06,5,5,"Spacy, NLP, Bert, Deep Learning, Text Processing","Spacy, NLP, Bert, Deep Learning, Text Processing"
JOB00638,Machine Learning Engineer,Zomato,Chennai,Entry,551640.0,"FastAPI, Python, Deep Learning, Model Deployment, Kubernetes, Docker, Scikit-learn",2022-08-09,No,IT,2022,8,2022-08,5.52,1,7,"Fastapi, Python, Deep Learning, Model Deployment, Kubernetes, Docker, Scikitlearn","Fastapi, Python, Deep Learning, Model Deployment, Kubernetes, Docker, Scikitlearn"
JOB00639,Cybersecurity Analyst,Swiggy,Gurgaon,Senior,2589837.0,"Python, Incident Response, Ethical Hacking, Firewalls, Penetration Testing",2022-07-15,Yes,IT,2022,7,2022-07,25.9,3,5,"Python, Incident Response, Ethical Hacking, Firewalls, Penetration Testing","Python, Incident Response, Ethical Hacking, Firewalls, Penetration Testing"
JOB00640,Data Scientist,Infosys,Pune,Entry,497863.0,"Spark, Big Data, NLP, Machine Learning, Deep Learning, Python",2024-06-24,Hybrid,Fintech,2024,6,2024-06,4.98,1,6,"Spark, Big Data, NLP, Machine Learning, Deep Learning, Python","Spark, Big Data, NLP, Machine Learning, Deep Learning, Python"
JOB00641,Full Stack Developer,Wipro,Gurgaon,Entry,353386.0,"REST APIs, JavaScript, SQL, Docker",2024-04-02,No,Finance,2024,4,2024-04,3.53,1,4,"Rest Apis, Javascript, Sql, Docker","Rest Apis, Javascript, Sql, Docker"
JOB00642,Cybersecurity Analyst,Paytm,Delhi NCR,Principal,3544487.0,"Incident Response, Penetration Testing, OWASP, Ethical Hacking, Network Security, Python, Firewalls",2024-07-18,Hybrid,Finance,2024,7,2024-07,35.44,5,7,"Incident Response, Penetration Testing, Owasp, Ethical Hacking, Network Security, Python, Firewalls","Incident Response, Penetration Testing, Owasp, Ethical Hacking, Network Security, Python, Firewalls"
JOB00643,Machine Learning Engineer,Zomato,Gurgaon,Entry,306442.0,"CI/CD, TensorFlow, Deep Learning, Scikit-learn, REST APIs, PyTorch, Docker, Azure",2024-05-12,No,Finance,2024,5,2024-05,3.06,1,8,"Cicd, TensorFlow, Deep Learning, Scikitlearn, Rest Apis, PyTorch, Docker, Azure","Cicd, TensorFlow, Deep Learning, Scikitlearn, Rest Apis, PyTorch, Docker, Azure"
JOB00644,Software Engineer,Freshworks,Noida,Mid,746211.0,"C++, Spring Boot, Microservices, REST APIs",2023-09-30,Yes,Finance,2023,9,2023-09,7.46,2,4,"C++, Spring Boot, Microservices, Rest Apis","C++, Spring Boot, Microservices, Rest Apis"
JOB00645,DevOps Engineer,Paytm,Noida,Senior,2765273.0,"GCP, CI/CD, Docker, Ansible, AWS, Linux",2023-05-02,Yes,E-commerce,2023,5,2023-05,27.65,3,6,"GCP, Cicd, Docker, Ansible, Aws, Linux","GCP, Cicd, Docker, Ansible, Aws, Linux"
JOB00646,Frontend Developer,Zoho,Delhi NCR,Mid,910105.0,"React, CSS, Angular, GraphQL, Redux",2024-08-15,Hybrid,EdTech,2024,8,2024-08,9.1,2,5,"React, Css, Angular, Graphql, Redux","React, Css, Angular, Graphql, Redux"
JOB00647,Frontend Developer,Accenture,Chennai,Principal,4756745.0,"CSS, Vue.js, React, Angular, JavaScript, TypeScript, Redux",2022-01-08,No,EdTech,2022,1,2022-01,47.57,5,7,"Css, Vue.Js, React, Angular, Javascript, Typescript, Redux","Css, Vue.Js, React, Angular, Javascript, Typescript, Redux"
JOB00648,Software Engineer,TechCorp India,Mumbai,Mid,1204098.0,"Microservices, JavaScript, Docker, C++, Git, Java",2024-01-14,No,IT,2024,1,2024-01,12.04,2,6,"Microservices, Javascript, Docker, C++, Git, Java","Microservices, Javascript, Docker, C++, Git, Java"
JOB00649,Cloud Architect,Oracle India,Hyderabad,Entry,374659.0,"Security, Kubernetes, Microservices, AWS, Docker, Azure",2023-02-10,Yes,Healthcare,2023,2,2023-02,3.75,1,6,"Security, Kubernetes, Microservices, Aws, Docker, Azure","Security, Kubernetes, Microservices, Aws, Docker, Azure"
JOB00650,Business Intelligence Analyst,Google India,Mumbai,Mid,1056324.0,"Excel, Power BI, Tableau, SQL, Business Analysis, Python, ETL, Statistics",2022-10-09,No,Finance,2022,10,2022-10,10.56,2,8,"Excel, Power Bi, Tableau, Sql, Business Analysis, Python, Etl, Statistics","Excel, Power Bi, Tableau, Sql, Business Analysis, Python, Etl, Statistics"
JOB00651,Backend Developer,Wipro,Hyderabad,Lead,3003630.0,"Flask, Docker, Node.js, MongoDB, REST APIs, AWS",2022-05-14,Yes,Finance,2022,5,2022-05,30.04,4,6,"Flask, Docker, Node.Js, Mongodb, Rest Apis, Aws","Flask, Docker, Node.Js, Mongodb, Rest Apis, Aws"
JOB00652,Software Engineer,Byju's,Pune,Principal,5086267.0,"REST APIs, Agile, Microservices, JavaScript, Java, Spring Boot",2023-01-23,Yes,Healthcare,2023,1,2023-01,50.86,5,6,"Rest Apis, Agile, Microservices, Javascript, Java, Spring Boot","Rest Apis, Agile, Microservices, Javascript, Java, Spring Boot"
JOB00653,Software Engineer,Zoho,Mumbai,Entry,630017.0,"C++, Git, SQL, JavaScript, REST APIs, Java",2024-08-21,Yes,EdTech,2024,8,2024-08,6.3,1,6,"C++, Git, Sql, Javascript, Rest Apis, Java","C++, Git, Sql, Javascript, Rest Apis, Java"
JOB00654,Full Stack Developer,Zomato,Ahmedabad,Principal,5069785.0,"REST APIs, AWS, React, MongoDB, HTML, CSS, SQL",2024-09-16,No,EdTech,2024,9,2024-09,50.7,5,7,"Rest Apis, Aws, React, Mongodb, Html, Css, Sql","Rest Apis, Aws, React, Mongodb, Html, Css, Sql"
JOB00655,Full Stack Developer,Oracle India,Kolkata,Principal,3653530.0,"Node.js, CSS, AWS, HTML, REST APIs",2023-03-24,No,EdTech,2023,3,2023-03,36.54,5,5,"Node.Js, Css, Aws, Html, Rest Apis","Node.Js, Css, Aws, Html, Rest Apis"
JOB00656,Data Analyst,Swiggy,Noida,Senior,2033786.0,"Excel, Python, Business Intelligence, R, Tableau, Power BI, Data Visualization, SQL",2022-03-26,Hybrid,Healthcare,2022,3,2022-03,20.34,3,8,"Excel, Python, Business Intelligence, Tableau, Power Bi, Data Visualization, Sql","Excel, Python, Business Intelligence, Tableau, Power Bi, Data Visualization, Sql"
JOB00657,Full Stack Developer,Swiggy,Chennai,Lead,3480525.0,"Docker, MongoDB, AWS, HTML, React, Node.js, JavaScript",2023-01-03,No,Fintech,2023,1,2023-01,34.81,4,7,"Docker, Mongodb, Aws, Html, React, Node.Js, Javascript","Docker, Mongodb, Aws, Html, React, Node.Js, Javascript"
JOB00658,Machine Learning Engineer,Wipro,Mumbai,Senior,1672844.0,"REST APIs, Azure, FastAPI, CI/CD, TensorFlow, Docker",2023-04-12,Yes,Healthcare,2023,4,2023-04,16.73,3,6,"Rest Apis, Azure, Fastapi, Cicd, TensorFlow, Docker","Rest Apis, Azure, Fastapi, Cicd, TensorFlow, Docker"
JOB00659,Data Scientist,Zoho,Hyderabad,Principal,4340146.0,"TensorFlow, Scikit-learn, SQL, PyTorch, NLP, Big Data",2023-01-26,Hybrid,Fintech,2023,1,2023-01,43.4,5,6,"TensorFlow, Scikitlearn, Sql, PyTorch, NLP, Big Data","TensorFlow, Scikitlearn, Sql, PyTorch, NLP, Big Data"
JOB00660,Cloud Architect,Paytm,Hyderabad,Senior,1517896.0,"Terraform, Microservices, Docker, Kubernetes, Cost Optimization, AWS",2024-08-24,No,Finance,2024,8,2024-08,15.18,3,6,"Terraform, Microservices, Docker, Kubernetes, Cost Optimization, Aws","Terraform, Microservices, Docker, Kubernetes, Cost Optimization, Aws"
JOB00661,Software Engineer,Amazon India,Mumbai,Mid,1197484.0,"Git, Agile, Docker, SQL, REST APIs",2024-08-02,No,Finance,2024,8,2024-08,11.97,2,5,"Git, Agile, Docker, Sql, Rest Apis","Git, Agile, Docker, Sql, Rest Apis"
JOB00662,Full Stack Developer,TechCorp India,Ahmedabad,Lead,2939531.0,"AWS, REST APIs, JavaScript, MongoDB, Python, SQL, Docker",2023-09-18,Hybrid,Healthcare,2023,9,2023-09,29.4,4,7,"Aws, Rest Apis, Javascript, Mongodb, Python, Sql, Docker","Aws, Rest Apis, Javascript, Mongodb, Python, Sql, Docker"
JOB00663,Frontend Developer,HCL Technologies,Delhi NCR,Mid,1139507.0,"TypeScript, GraphQL, HTML, Vue.js, Redux, JavaScript, CSS",2022-10-12,Hybrid,Fintech,2022,10,2022-10,11.4,2,7,"Typescript, Graphql, Html, Vue.Js, Redux, Javascript, Css","Typescript, Graphql, Html, Vue.Js, Redux, Javascript, Css"
JOB00664,Product Manager,Wipro,Delhi NCR,Principal,5907021.0,"Roadmapping, Data Analysis, A/B Testing, Product Strategy, SQL, Communication, User Research",2024-08-30,Hybrid,E-commerce,2024,8,2024-08,59.07,5,7,"Roadmapping, Data Analysis, Ab Testing, Product Strategy, Sql, Communication, User Research","Roadmapping, Data Analysis, Ab Testing, Product Strategy, Sql, Communication, User Research"
JOB00665,AI Engineer,TechCorp India,Hyderabad,Senior,1695541.0,"TensorFlow, LangChain, PyTorch, Python, LLMs",2024-09-27,Yes,IT,2024,9,2024-09,16.96,3,5,"TensorFlow, Langchain, PyTorch, Python, Llms","TensorFlow, Langchain, PyTorch, Python, Llms"
JOB00666,NLP Engineer,Paytm,Bangalore,Lead,3095208.0,"BERT, Transformers, NLP, Text Processing, Python",2024-01-25,Yes,Healthcare,2024,1,2024-01,30.95,4,5,"Bert, Transformers, NLP, Text Processing, Python","Bert, Transformers, NLP, Text Processing, Python"
JOB00667,Cybersecurity Analyst,Google India,Chennai,Lead,3320207.0,"Python, OWASP, Ethical Hacking, Penetration Testing, Firewalls",2022-05-21,Yes,Finance,2022,5,2022-05,33.2,4,5,"Python, Owasp, Ethical Hacking, Penetration Testing, Firewalls","Python, Owasp, Ethical Hacking, Penetration Testing, Firewalls"
JOB00668,Backend Developer,IBM India,Chennai,Lead,3988289.0,"Node.js, Redis, Docker, FastAPI, Django, MongoDB, Flask",2024-07-28,Yes,Finance,2024,7,2024-07,39.88,4,7,"Node.Js, Redis, Docker, Fastapi, Django, Mongodb, Flask","Node.Js, Redis, Docker, Fastapi, Django, Mongodb, Flask"
JOB00669,DevOps Engineer,Oracle India,Ahmedabad,Entry,509315.0,"Azure, Ansible, CI/CD, Terraform, Bash Scripting, Monitoring, GCP, Docker",2022-07-06,No,Fintech,2022,7,2022-07,5.09,1,8,"Azure, Ansible, Cicd, Terraform, Bash Scripting, Monitoring, GCP, Docker","Azure, Ansible, Cicd, Terraform, Bash Scripting, Monitoring, GCP, Docker"
JOB00670,Cybersecurity Analyst,Google India,Bangalore,Senior,2320175.0,"SIEM, Penetration Testing, Python, Firewalls, Incident Response, Ethical Hacking, OWASP, Network Security",2022-07-15,Yes,Finance,2022,7,2022-07,23.2,3,8,"Siem, Penetration Testing, Python, Firewalls, Incident Response, Ethical Hacking, Owasp, Network Security","Siem, Penetration Testing, Python, Firewalls, Incident Response, Ethical Hacking, Owasp, Network Security"
JOB00671,Backend Developer,Microsoft India,Mumbai,Principal,4724273.0,"AWS, Django, SQL, REST APIs",2022-09-06,Yes,EdTech,2022,9,2022-09,47.24,5,4,"Aws, Django, Sql, Rest Apis","Aws, Django, Sql, Rest Apis"
JOB00672,Product Manager,Swiggy,Kolkata,Senior,2360033.0,"Scrum, SQL, Agile, A/B Testing, Product Strategy, Data Analysis, User Research",2022-05-30,No,Fintech,2022,5,2022-05,23.6,3,7,"Scrum, Sql, Agile, Ab Testing, Product Strategy, Data Analysis, User Research","Scrum, Sql, Agile, Ab Testing, Product Strategy, Data Analysis, User Research"
JOB00673,Full Stack Developer,Swiggy,Ahmedabad,Mid,1115943.0,"JavaScript, SQL, Python, React",2023-11-01,No,IT,2023,11,2023-11,11.16,2,4,"Javascript, Sql, Python, React","Javascript, Sql, Python, React"
JOB00674,Machine Learning Engineer,Oracle India,Mumbai,Principal,4516253.0,"PyTorch, AWS, Docker, REST APIs, Model Deployment, Python, TensorFlow",2022-12-29,Hybrid,Fintech,2022,12,2022-12,45.16,5,7,"PyTorch, Aws, Docker, Rest Apis, Model Deployment, Python, TensorFlow","PyTorch, Aws, Docker, Rest Apis, Model Deployment, Python, TensorFlow"
JOB00675,Full Stack Developer,Cognizant,Chennai,Mid,781354.0,"CSS, SQL, React, AWS",2024-01-04,Hybrid,IT,2024,1,2024-01,7.81,2,4,"Css, Sql, React, Aws","Css, Sql, React, Aws"
JOB00676,NLP Engineer,Zoho,Bangalore,Principal,4406668.0,"Python, Deep Learning, NLP, BERT, LLMs, TensorFlow, SpaCy",2022-04-18,Yes,E-commerce,2022,4,2022-04,44.07,5,7,"Python, Deep Learning, NLP, Bert, Llms, TensorFlow, Spacy","Python, Deep Learning, NLP, Bert, Llms, TensorFlow, Spacy"
JOB00677,Product Manager,Amazon India,Chennai,Mid,961829.0,"Data Analysis, Communication, Product Strategy, Roadmapping, A/B Testing, User Research",2022-01-30,Hybrid,Fintech,2022,1,2022-01,9.62,2,6,"Data Analysis, Communication, Product Strategy, Roadmapping, Ab Testing, User Research","Data Analysis, Communication, Product Strategy, Roadmapping, Ab Testing, User Research"
JOB00678,Machine Learning Engineer,Amazon India,Delhi NCR,Mid,801295.0,"CI/CD, PyTorch, Python, MLOps, Azure",2022-08-09,Hybrid,Fintech,2022,8,2022-08,8.01,2,5,"Cicd, PyTorch, Python, Mlops, Azure","Cicd, PyTorch, Python, Mlops, Azure"
JOB00679,Software Engineer,TechCorp India,Kolkata,Principal,4368721.0,"Microservices, Docker, Python, JavaScript, Git, Java, C++, Spring Boot",2022-12-22,Hybrid,Healthcare,2022,12,2022-12,43.69,5,8,"Microservices, Docker, Python, Javascript, Git, Java, C++, Spring Boot","Microservices, Docker, Python, Javascript, Git, Java, C++, Spring Boot"
JOB00680,Data Scientist,TCS,Chennai,Lead,2946206.0,"TensorFlow, Machine Learning, Scikit-learn, PyTorch, Data Visualization, NumPy, SQL",2022-03-31,No,Healthcare,2022,3,2022-03,29.46,4,7,"TensorFlow, Machine Learning, Scikitlearn, PyTorch, Data Visualization, Numpy, Sql","TensorFlow, Machine Learning, Scikitlearn, PyTorch, Data Visualization, Numpy, Sql"
JOB00681,Product Manager,Google India,Hyderabad,Principal,5595373.0,"Communication, Scrum, A/B Testing, Product Strategy",2023-10-27,No,Finance,2023,10,2023-10,55.95,5,4,"Communication, Scrum, Ab Testing, Product Strategy","Communication, Scrum, Ab Testing, Product Strategy"
JOB00682,AI Engineer,Accenture,Noida,Senior,2511100.0,"LLMs, Python, OpenAI API, NLP",2024-11-12,Hybrid,Fintech,2024,11,2024-11,25.11,3,4,"Llms, Python, Openai Api, NLP","Llms, Python, Openai Api, NLP"
JOB00683,Data Scientist,Microsoft India,Ahmedabad,Mid,722243.0,"Data Visualization, Machine Learning, PyTorch, TensorFlow, Statistics, NLP, Big Data, Python",2022-10-09,No,Finance,2022,10,2022-10,7.22,2,8,"Data Visualization, Machine Learning, PyTorch, TensorFlow, Statistics, NLP, Big Data, Python","Data Visualization, Machine Learning, PyTorch, TensorFlow, Statistics, NLP, Big Data, Python"
JOB00684,Data Analyst,Amazon India,Bangalore,Lead,2928627.0,"Tableau, Pandas, Statistics, Excel",2023-07-24,Hybrid,E-commerce,2023,7,2023-07,29.29,4,4,"Tableau, Pandas, Statistics, Excel","Tableau, Pandas, Statistics, Excel"
JOB00685,AI Engineer,Accenture,Chennai,Senior,1549688.0,"LLMs, Vector Databases, NLP, TensorFlow, Computer Vision",2022-04-21,Hybrid,E-commerce,2022,4,2022-04,15.5,3,5,"Llms, Vector Databases, NLP, TensorFlow, Computer Vision","Llms, Vector Databases, NLP, TensorFlow, Computer Vision"
JOB00686,Cloud Architect,HCL Technologies,Mumbai,Senior,1884922.0,"AWS, Azure, Security, Cost Optimization, Networking, Docker, Microservices",2023-02-23,Yes,EdTech,2023,2,2023-02,18.85,3,7,"Aws, Azure, Security, Cost Optimization, Networking, Docker, Microservices","Aws, Azure, Security, Cost Optimization, Networking, Docker, Microservices"
JOB00687,Cloud Architect,Zoho,Chennai,Mid,947789.0,"Azure, Docker, Security, GCP, Cost Optimization, Microservices, Terraform, Kubernetes",2022-12-28,No,Healthcare,2022,12,2022-12,9.48,2,8,"Azure, Docker, Security, GCP, Cost Optimization, Microservices, Terraform, Kubernetes","Azure, Docker, Security, GCP, Cost Optimization, Microservices, Terraform, Kubernetes"
JOB00688,Data Engineer,Cognizant,Ahmedabad,Lead,3832957.0,"Airflow, Snowflake, Spark, Kafka, AWS",2024-02-13,No,E-commerce,2024,2,2024-02,38.33,4,5,"Airflow, Snowflake, Spark, Kafka, Aws","Airflow, Snowflake, Spark, Kafka, Aws"
JOB00689,Cloud Architect,Zoho,Noida,Principal,5317939.0,"Security, AWS, Docker, Kubernetes, Networking",2023-09-07,Yes,EdTech,2023,9,2023-09,53.18,5,5,"Security, Aws, Docker, Kubernetes, Networking","Security, Aws, Docker, Kubernetes, Networking"
JOB00690,Business Intelligence Analyst,HCL Technologies,Ahmedabad,Mid,969789.0,"Python, Data Modeling, Excel, Power BI, Business Analysis, Statistics, SQL",2023-11-14,Yes,Finance,2023,11,2023-11,9.7,2,7,"Python, Data Modeling, Excel, Power Bi, Business Analysis, Statistics, Sql","Python, Data Modeling, Excel, Power Bi, Business Analysis, Statistics, Sql"
JOB00691,NLP Engineer,Google India,Delhi NCR,Mid,704383.0,"Deep Learning, LLMs, NLTK, BERT",2024-05-01,No,E-commerce,2024,5,2024-05,7.04,2,4,"Deep Learning, Llms, Nltk, Bert","Deep Learning, Llms, Nltk, Bert"
